run_id,stratum,task_id,task_family,language,model_route,protocol_arm,cell_id,repetition_index,action_raw,deterministic_edit_apply_success,patch_apply_check_ok,action_harmonized,verifier_pass,failure_step,failure_reason,failure_class,timestamp_utc,canonical_row_id
deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::single_shot_v3::rep3,deepseek_clean,fal-2.0.0-roadmap,fal,Python,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::single_shot_v3,3,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T10:45:06.386646Z,d5e0e630c369d8083127b06e
deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::single_shot_v3::rep4,deepseek_clean,fal-2.0.0-roadmap,fal,Python,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::single_shot_v3,4,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T10:45:38.835884Z,02f429f7030d6ebefa215c08
deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::single_shot_v3::rep5,deepseek_clean,fal-2.0.0-roadmap,fal,Python,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::single_shot_v3,5,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T10:46:38.870429Z,f9eeae9b201d8badb9ded20e
deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::single_shot_v3::rep6,deepseek_clean,fal-2.0.0-roadmap,fal,Python,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::single_shot_v3,6,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T10:46:48.992971Z,5da0e6a04962f9201a46b0d5
deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::single_shot_v3::rep7,deepseek_clean,fal-2.0.0-roadmap,fal,Python,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::single_shot_v3,7,0,0,0,0,0,deterministic_patch_generation_failed,deterministic_patch_generation_failed,deterministic_patch_generation_failed,2026-07-07T10:47:20.706949Z,ccb0400f321d18e94be44221
deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::staged_v4::rep0,deepseek_clean,fal-2.0.0-roadmap,fal,Python,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::staged_v4,0,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T10:48:11.306613Z,9fc4ebfac3e7402f3a7bffd1
deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::staged_v4::rep1,deepseek_clean,fal-2.0.0-roadmap,fal,Python,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::staged_v4,1,0,0,0,0,0,stage2_contract_failed,candidate_edit_ops_invalid,stage2_contract_failed,2026-07-07T10:52:57.445171Z,0a375ae877ca1916fe4c39b6
deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::staged_v4::rep2,deepseek_clean,fal-2.0.0-roadmap,fal,Python,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::staged_v4,2,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T10:51:26.136015Z,670653a717e7593a2542e8de
deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::staged_v4::rep3,deepseek_clean,fal-2.0.0-roadmap,fal,Python,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::staged_v4,3,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T10:52:05.280300Z,00d22287d92335755b290267
deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::staged_v4::rep4,deepseek_clean,fal-2.0.0-roadmap,fal,Python,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::staged_v4,4,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T10:54:00.694396Z,3600c004dd7ae71920aec344
deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::staged_v4::rep5,deepseek_clean,fal-2.0.0-roadmap,fal,Python,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::staged_v4,5,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-07T10:55:32.768961Z,ee35a969827429c4cc9d2988
deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::staged_v4::rep6,deepseek_clean,fal-2.0.0-roadmap,fal,Python,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::staged_v4,6,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T10:55:55.046338Z,ea3a41bafec3004d7fc6beb0
deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::staged_v4::rep7,deepseek_clean,fal-2.0.0-roadmap,fal,Python,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fal-2.0.0-roadmap::staged_v4,7,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T10:57:40.494499Z,712a85c2bcb35f7a9c979764
deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::single_shot_v3::rep0,deepseek_clean,fal-4.1.0-roadmap,fal,Python,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::single_shot_v3,0,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T10:55:34.904409Z,db44e034529aa949886359db
deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::single_shot_v3::rep1,deepseek_clean,fal-4.1.0-roadmap,fal,Python,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::single_shot_v3,1,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T10:56:39.408489Z,b358edd3a6a75852e8ee730a
deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::single_shot_v3::rep2,deepseek_clean,fal-4.1.0-roadmap,fal,Python,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::single_shot_v3,2,0,0,0,0,0,edit_json_invalid,edit_json_invalid,edit_json_invalid,2026-07-07T10:57:02.888470Z,54567d283e2e00d0d0a0e7fb
deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::single_shot_v3::rep3,deepseek_clean,fal-4.1.0-roadmap,fal,Python,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::single_shot_v3,3,0,0,0,0,0,edit_json_invalid,edit_json_invalid,edit_json_invalid,2026-07-07T10:57:28.943564Z,ef08b894820c805c70df1988
deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::single_shot_v3::rep4,deepseek_clean,fal-4.1.0-roadmap,fal,Python,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::single_shot_v3,4,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T10:58:14.495669Z,bc7aa1b47cb4d7b66c4d7f80
deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::single_shot_v3::rep5,deepseek_clean,fal-4.1.0-roadmap,fal,Python,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::single_shot_v3,5,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T10:58:41.868457Z,caa9889f939b5edfc9eb92d2
deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::single_shot_v3::rep6,deepseek_clean,fal-4.1.0-roadmap,fal,Python,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::single_shot_v3,6,0,0,0,0,0,deterministic_patch_generation_failed,deterministic_patch_generation_failed,deterministic_patch_generation_failed,2026-07-07T10:58:49.364298Z,6c95c7d2676aa0b08a65565f
deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::single_shot_v3::rep7,deepseek_clean,fal-4.1.0-roadmap,fal,Python,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::single_shot_v3,7,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T10:59:00.390953Z,9a0fa1faf4c42a7f63822520
deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::staged_v4::rep0,deepseek_clean,fal-4.1.0-roadmap,fal,Python,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::staged_v4,0,0,0,0,0,0,edit_path_disallowed,edit_path_disallowed,edit_path_disallowed,2026-07-07T11:01:58.588143Z,3e9f4e2545ba7ccc02068c02
deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::staged_v4::rep1,deepseek_clean,fal-4.1.0-roadmap,fal,Python,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::staged_v4,1,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-07T11:00:12.205314Z,357062a13cee5509f904b513
deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::staged_v4::rep2,deepseek_clean,fal-4.1.0-roadmap,fal,Python,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::staged_v4,2,0,0,0,0,0,edit_path_disallowed,edit_path_disallowed,edit_path_disallowed,2026-07-07T11:02:43.317852Z,f62ad5580da982f8db822906
deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::staged_v4::rep3,deepseek_clean,fal-4.1.0-roadmap,fal,Python,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::staged_v4,3,0,0,0,0,0,edit_path_disallowed,edit_path_disallowed,edit_path_disallowed,2026-07-07T11:00:33.352212Z,c26184e6b6824819a7105a85
deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::staged_v4::rep4,deepseek_clean,fal-4.1.0-roadmap,fal,Python,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::staged_v4,4,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-07T11:01:35.134168Z,4d62f3e0d89546ef1b25edf6
deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::staged_v4::rep5,deepseek_clean,fal-4.1.0-roadmap,fal,Python,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::staged_v4,5,0,0,0,0,0,edit_path_disallowed,edit_path_disallowed,edit_path_disallowed,2026-07-07T11:02:04.659431Z,0940618a5b4e43f79b6ac7ec
deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::staged_v4::rep6,deepseek_clean,fal-4.1.0-roadmap,fal,Python,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::staged_v4,6,0,1,1,0,0,test_failed,,,2026-07-07T13:15:05.758156Z,e56c8defe37ff37a9afc3020
deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::staged_v4::rep7,deepseek_clean,fal-4.1.0-roadmap,fal,Python,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fal-4.1.0-roadmap::staged_v4,7,0,0,0,0,0,edit_path_disallowed,edit_path_disallowed,edit_path_disallowed,2026-07-07T11:03:18.391876Z,ce968556948081f224907247
deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::single_shot_v3::rep0,deepseek_clean,fbr-2.42.0-roadmap,fbr,Go,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::single_shot_v3,0,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:02:30.810294Z,a65ee253ff30d28f6b8f4717
deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::single_shot_v3::rep1,deepseek_clean,fbr-2.42.0-roadmap,fbr,Go,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::single_shot_v3,1,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:03:02.827891Z,8dde8a7087d88fc4f7202d4c
deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::single_shot_v3::rep2,deepseek_clean,fbr-2.42.0-roadmap,fbr,Go,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::single_shot_v3,2,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:03:13.710156Z,ff365f312f22f415b5b697ff
deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::single_shot_v3::rep3,deepseek_clean,fbr-2.42.0-roadmap,fbr,Go,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::single_shot_v3,3,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:03:10.369877Z,6628472fa8e50d56d3dab328
deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::single_shot_v3::rep4,deepseek_clean,fbr-2.42.0-roadmap,fbr,Go,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::single_shot_v3,4,0,0,0,0,0,edit_json_invalid,edit_json_invalid,edit_json_invalid,2026-07-07T11:03:31.542704Z,ce37736890d23279be83be6c
deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::single_shot_v3::rep5,deepseek_clean,fbr-2.42.0-roadmap,fbr,Go,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::single_shot_v3,5,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:03:52.304816Z,70d914c6429b3373cffcefa7
deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::single_shot_v3::rep6,deepseek_clean,fbr-2.42.0-roadmap,fbr,Go,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::single_shot_v3,6,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:03:47.280372Z,17aa43a28f585c3b3a053a46
deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::single_shot_v3::rep7,deepseek_clean,fbr-2.42.0-roadmap,fbr,Go,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::single_shot_v3,7,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:04:11.024280Z,43d714f272d7f8897596a527
deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::staged_v4::rep0,deepseek_clean,fbr-2.42.0-roadmap,fbr,Go,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::staged_v4,0,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:04:39.697720Z,0ee8227f00ebc584de70d836
deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::staged_v4::rep1,deepseek_clean,fbr-2.42.0-roadmap,fbr,Go,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::staged_v4,1,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:04:54.570369Z,e3a7b1c530f24c475108ca71
deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::staged_v4::rep2,deepseek_clean,fbr-2.42.0-roadmap,fbr,Go,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::staged_v4,2,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:05:09.062405Z,e4ef7ca5aa50ae34c73d5537
deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::staged_v4::rep3,deepseek_clean,fbr-2.42.0-roadmap,fbr,Go,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::staged_v4,3,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:05:28.895763Z,37c3f4f3754e968fa4a928c9
deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::staged_v4::rep4,deepseek_clean,fbr-2.42.0-roadmap,fbr,Go,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::staged_v4,4,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:05:54.783053Z,ff30aab4d5c91ee7f175f063
deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::staged_v4::rep5,deepseek_clean,fbr-2.42.0-roadmap,fbr,Go,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::staged_v4,5,0,0,0,0,0,stage2_contract_failed,candidate_edit_ops_invalid,stage2_contract_failed,2026-07-07T11:08:21.605182Z,5b09d5e88c86843d0be5d340
deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::staged_v4::rep6,deepseek_clean,fbr-2.42.0-roadmap,fbr,Go,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::staged_v4,6,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:06:27.647809Z,290b362aeadc22878f8c5185
deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::staged_v4::rep7,deepseek_clean,fbr-2.42.0-roadmap,fbr,Go,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fbr-2.42.0-roadmap::staged_v4,7,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:06:55.979396Z,bbb49a3d57f26e9e528213a6
deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::single_shot_v3::rep0,deepseek_clean,fbr-2.43.0-roadmap,fbr,Go,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::single_shot_v3,0,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:07:02.223354Z,6d97f56d1a8b79741f4e52d7
deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::single_shot_v3::rep1,deepseek_clean,fbr-2.43.0-roadmap,fbr,Go,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::single_shot_v3,1,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:07:34.331024Z,08e930ad9ec1bd1e2fbf89cc
deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::single_shot_v3::rep2,deepseek_clean,fbr-2.43.0-roadmap,fbr,Go,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::single_shot_v3,2,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:07:36.450915Z,da7cf6a8bac1658aebbb9fe0
deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::single_shot_v3::rep3,deepseek_clean,fbr-2.43.0-roadmap,fbr,Go,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::single_shot_v3,3,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:07:59.731568Z,1b8ae03c1e77666bb05748b5
deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::single_shot_v3::rep4,deepseek_clean,fbr-2.43.0-roadmap,fbr,Go,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::single_shot_v3,4,0,0,0,0,0,finish_reason_length,edit_json_invalid,finish_reason_length,2026-07-07T11:10:14.730848Z,6884d7dfd9a989cf42e2184f
deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::single_shot_v3::rep5,deepseek_clean,fbr-2.43.0-roadmap,fbr,Go,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::single_shot_v3,5,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:08:51.070375Z,2ad41a253a03c59e7fa86a6b
deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::single_shot_v3::rep6,deepseek_clean,fbr-2.43.0-roadmap,fbr,Go,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::single_shot_v3,6,0,0,0,0,0,edit_json_invalid,edit_json_invalid,edit_json_invalid,2026-07-07T11:08:48.368952Z,44c49a485e78479017abcf28
deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::single_shot_v3::rep7,deepseek_clean,fbr-2.43.0-roadmap,fbr,Go,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::single_shot_v3,7,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:09:48.782927Z,d17f71aa4fd77cab66ebc2ac
deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::staged_v4::rep0,deepseek_clean,fbr-2.43.0-roadmap,fbr,Go,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::staged_v4,0,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:11:16.047438Z,8b691745275a3cb493202390
deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::staged_v4::rep1,deepseek_clean,fbr-2.43.0-roadmap,fbr,Go,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::staged_v4,1,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:10:24.173608Z,5994ae93dbf8602244a2bd97
deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::staged_v4::rep2,deepseek_clean,fbr-2.43.0-roadmap,fbr,Go,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::staged_v4,2,0,0,0,0,0,stage2_contract_failed,candidate_edit_ops_invalid,stage2_contract_failed,2026-07-07T11:13:18.769372Z,375b5c3c059ab396754ae2dc
deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::staged_v4::rep3,deepseek_clean,fbr-2.43.0-roadmap,fbr,Go,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::staged_v4,3,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:11:17.910841Z,a02c838e47403e2bc81b9fa6
deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::staged_v4::rep4,deepseek_clean,fbr-2.43.0-roadmap,fbr,Go,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::staged_v4,4,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:14:32.106510Z,0eed87748bbecf931e39476f
deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::staged_v4::rep5,deepseek_clean,fbr-2.43.0-roadmap,fbr,Go,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::staged_v4,5,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:12:49.778713Z,89f0743e37643dde6bfe07fb
deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::staged_v4::rep6,deepseek_clean,fbr-2.43.0-roadmap,fbr,Go,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::staged_v4,6,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:13:43.636822Z,cf43d47b7aaac23d06e47b0c
deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::staged_v4::rep7,deepseek_clean,fbr-2.43.0-roadmap,fbr,Go,deepseek-v4-flash,staged_v4,deepseek_clean::deepseek-v4-flash::fbr-2.43.0-roadmap::staged_v4,7,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:14:59.580122Z,310373e73eaba5b9cf0d7938
deepseek_clean::deepseek-v4-flash::fbr-3.0.0-roadmap::single_shot_v3::rep0,deepseek_clean,fbr-3.0.0-roadmap,fbr,Go,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fbr-3.0.0-roadmap::single_shot_v3,0,0,0,0,0,0,finish_reason_length,edit_json_invalid,finish_reason_length,2026-07-07T11:16:16.129618Z,5aee6b7d4d7bb5df153fc712
deepseek_clean::deepseek-v4-flash::fbr-3.0.0-roadmap::single_shot_v3::rep1,deepseek_clean,fbr-3.0.0-roadmap,fbr,Go,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fbr-3.0.0-roadmap::single_shot_v3,1,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-07T11:16:15.676606Z,908c1d8ffcb7f63d880962e6
deepseek_clean::deepseek-v4-flash::fbr-3.0.0-roadmap::single_shot_v3::rep2,deepseek_clean,fbr-3.0.0-roadmap,fbr,Go,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fbr-3.0.0-roadmap::single_shot_v3,2,0,0,0,0,0,finish_reason_length,edit_json_invalid,finish_reason_length,2026-07-07T11:17:29.392801Z,4e9acb26709cffe3ff903f2a
deepseek_clean::deepseek-v4-flash::fbr-3.0.0-roadmap::single_shot_v3::rep3,deepseek_clean,fbr-3.0.0-roadmap,fbr,Go,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fbr-3.0.0-roadmap::single_shot_v3,3,0,0,0,0,0,finish_reason_length,edit_json_invalid,finish_reason_length,2026-07-07T11:17:54.096117Z,91c6fc5b9d6208c385473ff7
deepseek_clean::deepseek-v4-flash::fbr-3.0.0-roadmap::single_shot_v3::rep4,deepseek_clean,fbr-3.0.0-roadmap,fbr,Go,deepseek-v4-flash,single_shot_v3,deepseek_clean::deepseek-v4-flash::fbr-3.0.0-roadmap::single_shot_v3,4,0,0,0,0,0,finish_reason_length,edit_json_invalid,finish_reason_length,2026-07-07T11:19:06.201437Z,85b3a1d179b221c97c36e6c2
